recordingloop.thisRepN,recordingloop.thisTrialN,recordingloop.thisN,recordingloop.thisIndex,key_resp_trigger.keys,key_resp_trigger.rt,participant,session,date,expName,frameRate,
,,,,auto,0.00010170000041398453,101,001,2023-05-14_16h30.06.160,student_script_ver003,59.897886083969254,
